"id","id_str","full_text","username",""
"1.66E+18","1.66E+18","@ganjarpranowo Pak @prabowo di photo ini anda kelihatan gelap, seperti bilang anda masa lalu.","orangkisaran",""
"1.66E+18","1.66E+18","Ganjar Pranowo, Gubernur Jawa Tengah sekaligus calon Presiden 2024 yang diusung oleh Partai PDI Perjuangan membuat â€˜hebohâ€™ Puri Begawan, Kecamatan Bogor Timur, Kota Bogor, Jumat (2/6/2023).\n\nGanjar membuat kehebohan tersendiri saat dirinya hadir dalam acara â€˜Sarasehan Kebangsaanâ€™â€¦ https://t.co/XDwAAo8N6u","elsaday__",""
"1.66E+18","1.66E+18","Hallo #sahabatjalancantik \nPekerjaan Tambal Lubang Penetrasi ditutup CAP Manual \nBalai Pengelolaan Jalan Wilayah Purwodadi.\n#JatengLawanCorona\n#bersamalawancorona\n@ganjarpranowo\n\n@TajYasinMZ\n\n@provjateng\n\n@dprdjatengprov\n\n@humasjateng\n\n@dpubmckjateng https://t.co/aZDRq6KfxT","bpt_pwd",""
"1.66E+18","1.66E+18","@VIVAcoid Cemas, kwatir itu manusiawi.... yg gk masuk di akal itu katanya surepay dia slalu no 3 tp kenapa anda @ganjarpranowo  sampe ketakutan sm yg no 3 ? Pdhl pres dah cawe2... knp gk PD? Nol prestasi ya ðŸ¤£ðŸ¤£ðŸ¤£ https://t.co/qUgAU8qb4t","OmBot18803320",""
"1.66E+18","1.66E+18","Publik menilai, Ganjar Pranowo bukan tipe pemimpin yang kuat lantaran dibayang-bayangi oleh Partainya. Â #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","MessyHairByF",""
"1.66E+18","1.66E+18","Hallo #sahabatjalancantik \nPekerjaan Tambal Lubang Penetrasi ditutup CAP Manual \nBalai Pengelolaan Jalan Wilayah Purwodadi.\n#JatengLawanCorona\n#bersamalawancorona\n@ganjarpranowo\n\n@TajYasinMZ\n\n@provjateng\n\n@dprdjatengprov\n\n@humasjateng\n\n@dpubmckjateng https://t.co/bCOGmNXxbP","bpt_pwd",""
"1.66E+18","1.66E+18","@YUDHI_Laksana @ganjarpranowo Grmar dan suka itu beda arti mas. \nGa pernah dia blg gemar = doyan = hobi","yugipork73",""
"1.66E+18","1.66E+18","@BosPurwa @ganjarpranowo Mungkin pada melampiaskan saking betul2 cinta Burung Garuda jadi dibuat kreasi masing2 dalam menyambut lahirnya pancasila...bagus juga kan ada kreasi2 lainnya...coba nilai punya siapa yg bagus..??","Uram0501",""
"1.66E+18","1.66E+18","@ganjarpranowo Keren.. https://t.co/SDicFZKSs7","86Bohay",""
"1.66E+18","1.66E+18","Sahabat Ganjar di Kabupaten Tulang Bawang bersinergi untuk bergotong royong membersihkan lingkungan yang berlangsung pada Kamis 1 Juni 2023.\n\nSeluruh peserta juga bersatu, untuk menyuarakan dukungannya untuk Ganjar Pranowo. Wahh keren banget kan !!!\n\nPenasaran dengan kegiatannyaâ€¦ https://t.co/5c8kYZKAoh","sahabatganjar",""
"1.66E+18","1.66E+18","sementara Ganjar Pranowo berada di posisi kedua dengan angka 31,9 persen, dan Anies Baswedan berada pada angka 20,8 persen. Â #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","MessyHairByF",""
"1.66E+18","1.66E+18","@Sukardi2017 @ganjarpranowo Anies kan bapak perubahan.\nLambang negara aja dirubah https://t.co/O8M8cB6ozi","memate_wemate",""
"1.66E+18","1.66E+18","Survei tersebut juga menemukan tiga alasan kuat yang mempengaruhi penurunan elektabilitas Ganjar Pranowo. Â #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","MessyHairByF",""
"1.66E+18","1.66E+18","@ganjarpranowo Jangan lupa sholat","bujiladriadie",""
"1.66E+18","1.66E+18","Ribuan relawan pendukung Jokowi menggelar deklarsi dukungan terhadap Capres yang diusung Partai PDIP Ganjar Pranowo.\n\nAdi Hidayat Skandal Rotiboy Naomi Raffi https://t.co/mMGkSruOE8","mediaind0nesia",""
"1.66E+18","1.66E+18","Bakal calon presiden Ganjar Pranowo meresmikan Rumah Aspirasi Relawan Pemenangan Ganjar Presiden 2024 di Jalan Diponegoro, Jakarta Pusat.\n\nAdi Hidayat Skandal Raffi Rotiboy Naomi Happy 17th https://t.co/p1va4HrzzQ","sumsel_media",""
"1.66E+18","1.66E+18","@IdKinoz @SooJun97650962 @ganjarpranowo Cuman jongos yaman kayak lu, apa yg bisa lu banggakan? Pecundang murahan gak punya harga diri....ðŸ¤­ðŸ¤­ðŸ¤­ðŸ¤­ðŸ¤­","ChallsOfrivia",""
"1.66E+18","1.66E+18","Waketum Partai Hanura, Akhmad Muqowam mengatakan partainya wajib untuk mensukseskan bacapres Ganjar Pranowo di Pilpres 2024.\n\nAdi Hidayat Skandal Raffi Rotiboy Naomi Tiger JK https://t.co/TYsXBjlENS","linimasasumsel",""
"1.66E+18","1.66E+18","Prabowo mendapatkan elektabilitas 33,5 persen disusul Ganjar Pranowo dengan 19,7 persen. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","dikkambong_",""
"1.66E+18","1.66E+18","@putri_Aalona @ukie717 @satriolola1 @ganjarpranowo Ditag yg ini juga mbak ðŸ¤­ https://t.co/fz4wEo4R6b","reeyadhi01",""
"1.66E+18","1.66E+18","Pada Jumat, 2 Juni 2023, masyarakat di Cibinong telah mendapatkan kesempatan yang langka untuk menjalankan aktivitas jogging bersama dengan Ganjar Pranowo. \n\nRatusan orang berkumpul di Stadion Pakansari jogging yang dipenuhi semangat dan antusiasme. Jogging bersama yangâ€¦ https://t.co/WI9exk7NLg","elsaday__",""
"1.66E+18","1.66E+18","Kemudian, Ganjar Pranowo meraih dukungan terbanyak kedua dan Anies Baswedan meraih dukungan terbanyak ketiga. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","dikkambong_",""
"1.66E+18","1.66E+18","dalam hasil survei yang dirilis lembaga Y-Publica dengan perolehan sebanyak 25,3% unggul atas Ganjar Pranowo dan Anies Baswedan.\n\nGanjar menduduki posisi kedua dengan elektabilitas sebesar 24% disusul Anies 17,2%.","irmajahsa88687",""
"1.66E+18","1.66E+18","@ChallsOfrivia @ganjarpranowo Buzzer bokep otaknya pornowo sekalee ðŸ™„","IdKinoz",""
"1.66E+18","1.66E+18"," Prabowo Subianto 38,7 persen, Ganjar Pranowo sebanyak 20,2 persen, Anies Baswedan 18,4 persen."" #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","dikkambong_",""
"1.66E+18","1.66E+18","@jumarianto795 @sapambakita @ganjarpranowo @hendrarprihadi Pengirim tersebut benar dari Disperkim Kota Semarang yang akan melaksanakan pekerjaan jalan tsb","disperkim_smg",""
"1.66E+18","1.66E+18","@ganjarpranowo Kok itu ada baliho wowo ðŸ¤­ðŸ˜","yugipork73",""
"1.66E+18","1.66E+18","Hasil survei terbaru mengenai elektabilitasÂ  Prabowo Subianto menempatkannya pada posisi teratas, mengalahkan Ganjar Pranowo dan Anies Baswedan. Â #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","MessyHairByF",""
"1.66E+18","1.66E+18","Dua tokoh lain yang juga menjadi top of mind publik sebagai pengganti Jokowi, yaitu Ganjar Pranowo (18,8 persen) dan Anies Baswedan (15,3 persen). #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","dikkambong_",""
"1.66E+18","1.66E+18","Yuk gelorakan jiwa gotong royong seperti pesan dari Pak Ganjar Pranowo.\n\nNah, Sahabat Ganjar di Kabupaten Tulang Bawang sudah mengikuti pesan Pak Ganjar dengan Gotong Royong membersihkan jalan nih.\n\nWah keren banget ya, yuk kita rawat lingkungan tempat tinggal kita.â€¦ https://t.co/5jcgJ9dhqO","elsaday__",""
"1.66E+18","1.66E+18","The ruling Indonesian Democratic Party of Struggle (PDI-P) is seeking to consolidate grassroots support for its presidential nominee, Central Java Governor Ganjar Pranowo. #IndonesiaDecides2024\n\nhttps://t.co/dfwKISnBm2","jakpost",""
"1.66E+18","1.66E+18","Pada Januari 2023, elektabilitas Ganjar Pranowo sempat mencapai 37 persen dan kini tergerus menjadi 31,9 persen. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","dikkambong_",""
"1.66E+18","1.66E+18","Ganjar Pranowo memperingati Hari Lahir Pancasila di Alun-Alun Pancasila, Kecamatan Cepogo, Kabupaten Boyolali.\n\nAdi Hidayat Skandal Rotiboy Raffi Naomi umur 23 https://t.co/U8go80TzTv","infoterbaruplg",""
"1.66E+18","1.66E+18","Survei yang digelar LSI Denny JA juga mengungkapkan, untuk pertama kalinya elektabilitas Ganjar Pranowo mengalami penurunan dalam satu tahun. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","dikkambong_",""
"1.66E+18","1.66E+18","@dzul_haq5 @ganjarpranowo Ditonton berulang...tetap ngakak..haha","MochtarNs",""
"1.66E+18","1.66E+18","@catadivina @ganjarpranowo yang jomblo nyimak saja","BerriosLei76425",""
"1.66E+18","1.66E+18","Sementara, Ganjar Pranowo hanya mendapat 19,4 persen dan Anies Baswedan memiliki elektabilitas sebesar 18,6 persen. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","dikkambong_",""
"1.66E+18","1.66E+18","Sementara itu, Ganjar Pranowo berada di posisi kedua dengan angka 31,9 persen. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","dikkambong_",""
"1.66E+18","1.66E+18","@IdKinoz @ChallsOfrivia @SooJun97650962 @ganjarpranowo Dia ga mau mengakuinya.. Makanya selalu ngelesðŸ˜€ðŸ˜€ðŸ˜€","HeruKasoni",""
"1.66E+18","1.66E+18","@Dwi1975 @ganjarpranowo ðŸ˜ðŸ˜ðŸ˜ https://t.co/RcApd0vgVU","YUDHI_Laksana",""
"1.66E+18","1.66E+18","@TeweL0101 @ganjarpranowo Yessss . ..ðŸ¤ŸðŸ¤ŸðŸ¤Ÿâ¤ðŸ‡®ðŸ‡©\nBatik Trans Solo\nLebih HOREEE lagi\nMakasih mas wali @gibran_tweet \nðŸ¤£ðŸ¤£ðŸ¤£ðŸ‘ https://t.co/DbcUPnw8m3","SETYAKI22965702",""
"1.66E+18","1.66E+18","Rumah Aspirasi Relawan Pemenangan Ganjar Pranowo di Kecamatan Menteng, Jakarta Pusat diresmikan langsung oleh Ganjar di Menteng.\n\nAdi Hidayat Raffi Skandal Rotiboy Dating Naomi https://t.co/SrEciOZIDB","mediaterkin1",""
"1.66E+18","1.66E+18","Elektabilitas eks Danjen Kopassus itu unggul dari dua kompetitornya, Ganjar Pranowo dan Anies Baswedan. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","dikkambong_",""
"1.66E+18","1.66E+18","Apa-apaan ini @ganjarpranowo main klaim-klaim menjadi aktivis 1998..\n\nBikin cerita Hoax begitu sih gampang semua juga bisa, Buktinya mana?? https://t.co/Qcep2Nn1BB","ekowboy2",""
"1.66E+18","1.66E+18","@magnusagung16 @ch_chotimah2 @ganjarpranowo https://t.co/BQzKGqACNG","Johan64048206",""
"1.66E+18","1.66E+18","@ch_chotimah2 @ganjarpranowo Kadang pekerjaan itu adalah hasil inovasi kabupaten tapi diklim dan potong pita provinsi memalukan","Johan64048206",""
"1.66E+18","1.66E+18","@ganjarpranowo Gak kebayang pak klo sang mantan DKI ajak lari Bojone\nðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤­","kumur69",""
"1.66E+18","1.66E+18","@sumpanto @ganjarpranowo @13_FreeStranger @Bambang18579814 @BarisanOpOsisi @Boediantar4 @C_D3pp @Cendana_20 @BerisikMedsos @Fr33Str4ng3r__ Pak mohon siapkan hati dan mental sampai 2029 utk tetap nyinyir ke presiden,","BJBangJemmy",""
"1.66E+18","1.66E+18","@Restty_cayah @ganjarpranowo @NMS__ampel cebong lagi berebut tolol...","ozzy_sebastian_",""
"1.66E+18","1.66E+18","@Bisniscom Pak kembalikan pendidikan moral pancasila, gak perlu aneh2 buat pola pendidikan. Pola yg dibawa oleh Ki Hajar Dewantoro sesuai dengan jati diri bangsa Indonesia. @jokowi @ganjarpranowo @msoekarnoputri","MRH73711",""
"1.66E+18","1.66E+18","@ganjarpranowo Sbg petugas","ampera_jon",""
"1.66E+18","1.66E+18","@SandjojoS @Uki23 @psi_id @PDI_Perjuangan @ganjarpranowo Trus harapan ente yg menang siapa? JOHANIES? ðŸ˜ðŸ˜","OmSobirin",""
"1.66E+18","1.66E+18","@YUDHI_Laksana @ganjarpranowo di liatin tuh sama idola mu https://t.co/oMCRjSrUEj","BerriosLei76425",""
"1.66E+18","1.66E+18","@koemizal @AirinDatangLagi @ganjarpranowo Sudh jls pa de kader pdip ga mungkin dukung orng lain,dia juga punya tanggung jwb sama partainya pasti dukung pa ganjar,cuma buzer mukidi aja yg membelokn","Verraagustian_",""
"1.66E+18","1.66E+18","Publik menilai, Ganjar Pranowo bukan tipe pemimpin yang kuat lantaran dibayang-bayangi oleh Partainya.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","JuliusWijarnako",""
"1.66E+18","1.66E+18","Ia mengantongi elektabilitas sebesar 22,8 persen, mengalahkan Gubernur Jawa Tengah Ganjar Pranowo yang meraup 21,2 persen,  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","dikkambong_",""
"1.66E+18","1.66E+18","Terakhir, publik menilai kinerja Ganjar Pranowo menangani kemiskinan di Jawa Tengah buruk.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","JuliusWijarnako",""
"1.66E+18","1.66E+18","@ChallsOfrivia @SooJun97650962 @ganjarpranowo Wihh buzzer bokep bahasa nya sangat ganjarist sekali ðŸ˜‹","IdKinoz",""
"1.66E+18","1.66E+18","@Widwira @ch_chotimah2 @ReIawanMoeldoko @ganjarpranowo https://t.co/cS6mscLslG","Johan64048206",""
"1.66E+18","1.66E+18","1. Litbang Kompas\nDari survei Litbang Kompas, Prabowo Subianto berada di urutan teratas dan disusul Ganjar Pranowo. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","dikkambong_",""
"1.66E+18","1.66E+18","@musafir_papa @ganjarpranowo Betol om.. Minimal gub DKi lah... Kalo dah teruji.. Baru naik jadi presiden","HeruKasoni",""
"1.66E+18","1.66E+18","Menteri Pertahanan itu menggeser Ganjar Pranowo yang sebelumnya berada di urutan teratas. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","dikkambong_",""
"1.66E+18","1.66E+18","@ganjarpranowo Emang jateng kayak mana...haha","MochtarNs",""
"1.66E+18","1.66E+18","@ganjarpranowo Kode Ganjar-Prabowo?","deddy_ferdana",""
"1.66E+18","1.66E+18","Hasil survei terbaru mengenai elektabilitas Prabowo Subianto menempatkannya pada posisi teratas, mengalahkan Ganjar Pranowo dan Anies Baswedan.\n#SemuaDukungPrabowo #ManutJokowi","JuliusWijarnako",""
"1.66E+18","1.66E+18","@ganjarpranowo Pak ganjar ðŸ˜ https://t.co/QXCNSSCOb4","adejunior522",""
"1.66E+18","1.66E+18","@IdKinoz @ganjarpranowo Mahakarya si yaman pujaan kadrun.. Bisa buat bahan coli para kadrun g0bl0k.. ðŸ¤­ðŸ¤­ðŸ¤­ https://t.co/DXZUEMHA8V","ChallsOfrivia",""
"1.66E+18","1.66E+18","@tamammudin1976 @ganjarpranowo Olshop Om, Cuma Lupa Akunnya, Akun Twitter Juga.\nðŸ™‚","YUDHI_Laksana",""
"1.66E+18","1.66E+18","sementara Ganjar Pranowo berada di posisi kedua dengan angka 31,9 persen, dan Anies Baswedan berada pada angka 20,8 persen.\n#SemuaDukungPrabowo #ManutJokowi","JuliusWijarnako",""
"1.66E+18","1.66E+18","Survei tersebut juga menemukan tiga alasan kuat yang mempengaruhi penurunan elektabilitas Ganjar Pranowo.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","JuliusWijarnako",""
"1.66E+18","1.66E+18","Teriakan relawan: Ganjar presiden, Ganjar presiden!!!\n\n#ganjarpranowo #catatanganjar #jateng #pilpres2024 #calonpresiden #beritaterkini #pdip #relawan #teriakan https://t.co/P9wkvHUj9j","catatanganjar",""
"1.66E+18","1.66E+18","@geloraco Yang berpendidikan dan berpengalaman ya Ganjar Pranowo lah orang nya Presiden RI 2024","Ariefff92839705",""
"1.66E+18","1.66E+18","DPD PDI Perjuangan Kalimantan Selatan dirikan posko pemenangan Ganjar Pranowo. Pelan Siang Libur #PDIPerjuangan https://t.co/RT3HVQr2pP","KathyTenriajeng",""
"1.66E+18","1.66E+18","Tokoh Agama Islam, Kristen Katholik, Kristen Protestan, Budha, Hindu dan Kong Hu Cu memanjatkan Doa Bersama pada peresmian Rumah Aspirasi Relawan Ganjar Pranowo Presiden 2024.\n\nDengan Doa yang sudah dipanjatkan, semoga Tuhan Yang Maha Esa mengabulkan apa yang dicita-citakanâ€¦ https://t.co/C1qH4XseU1","elsaday__",""
"1.66E+18","1.66E+18","@ch_chotimah2 @ganjarpranowo Mbokep","darbulax",""
"1.66E+18","1.66E+18","@AirinDatangLagi @Verraagustian_ @ganjarpranowo Betul cawe cawe dalam kesinambungan kepemimpinan dan keselarasan dalam melanjutkan pembangunan, baik pembangunan fisik maupun pembangunan sumber daya manusia...","koemizal",""
"1.66E+18","1.66E+18","@ch_chotimah2 @ganjarpranowo Pa jokowi dulu waktu baru ikut nyapres bukan siapa, hanya eks walkot solo dua periode. Tapi krn sdh ditakdirkan hrs jd presiden maka tercapai cita""nya. Sedangkan pa ganjar d pilpres 2024 nti tdk ditakdirkan jd presiden.""","Roytar1",""
"1.66E+18","1.66E+18","@YUDHI_Laksana @ganjarpranowo Tidak gemar..... bukan berarti tidak pernah \nAlaaah... guaaayamu Pak... Pak...","Dwi1975",""
"1.66E+18","1.66E+18","@ganjarpranowo siap pak mentri olahraga ku !","HavishDaud",""
"1.66E+18","1.66E+18","@ganjarpranowo Salah background.","aliandsha",""
"1.66E+18","1.66E+18","@CNNIndonesia Duite sopo rek , buat beli tiket pesawat, tdr dihotel dan makan.\n\nDuite sampean ya  njar @ganjarpranowo  ?","RepublikIni",""
"1.66E+18","1.66E+18","@TeweL0101 @ganjarpranowo Patang ewu iso mubeng nggangsret","LekMarteg",""
"1.66E+18","1.66E+18","@RizkiR4madani @ganjarpranowo Iya sekarang lagi live di ig PDI dan YouTube PDI","wulandari_erian",""
"1.66E+18","1.66E+18","@IdKinoz @SooJun97650962 @ganjarpranowo Kelihatan banget drun.. Apa gara2 bininya segede gaban, jd bikin ilang nafsunya? Lbh enak ngekepin bini org sambil grepe2? Bahkan saking mesum otaknya, sampe bikin patung bambu ngentot di tengah kota. ðŸ¤­ðŸ¤­ðŸ¤­ https://t.co/gZByV79YEL","ChallsOfrivia",""
"1.66E+18","1.66E+18","@ganjarpranowo Pak olahraganya kok pakai jubah? oh nggak ya celananya sama itemnya jd kayak pakai jubah","wandi141",""
"1.66E+18","1.66E+18","@stingErz23 @Uki23 @ganjarpranowo @psi_id @PDI_Perjuangan Gak usah berharap wong mau jln, berhenti , ke kiri kanan tergantung partai.beda level lah ma pak jokowi","cuanbaksit",""
"1.66E+18","1.66E+18","@ganjarpranowo Tahun depan tinggalnya di Jkt ya Pak Ganjar,\nMau di Istana Bogor atau Istana Negara nanti tinggalnnya?","BJBangJemmy",""
"1.66E+18","1.66E+18","Rumah Aspirasi Relawan Pemenangan Ganjar Pranowo di Kecamatan Menteng, Jakarta Pusat diresmikan hari ini. Peresmian itu dilakukan bakal calon presiden (capres) Ganjar Pranowo bersama Sahabat Ganjar, salah satu kelompok relawan pendukungnya untuk Pilpres 2024.\n\nAdapun peresmianâ€¦ https://t.co/NgoMolhbWi","elsaday__",""
"1.66E+18","1.66E+18","Ganjar: Pria dan Perempuan Sejajar dalam Rumah Tangga\n\nhttps://t.co/0LTGQgys4j\n. \n. \n#MyGanjar #GanjarPranowo #Ganjar #SitiAtiqoh https://t.co/YXV2NSYADl","myganjar",""
"1.66E+18","1.66E+18","@ganjarpranowo Olah raganya gak naik onta saja pak,???ðŸ˜‚","GeorgeHalim1403",""
"1.66E+18","1.66E+18","@Wo2_Anis_ORBA_ @jijindut @jokowi @ganjarpranowo ðŸ˜ðŸ˜„ðŸ˜‚ https://t.co/mLdrWpxcUA","Dony_YNWA",""
"1.66E+18","1.66E+18","@ganjarpranowo @narkosun mau komen apa loe cuk?","sutonium",""
"1.66E+18","1.66E+18","@ganjarpranowo Senantiasa Tuhan beri kesehatan dan umur panjang","Iqbal_Azzukhruf",""
"1.66E+18","1.66E+18","@RizkiR4madani @Verraagustian_ @ganjarpranowo Mantap PakDe Gasspool Mas @ganjarpranowo ðŸ¤Ÿ MeTal Menang Total untuk @ganjarpranowo FOR RI 1 \n#GPRI1_2024 â¤ðŸ‡®ðŸ‡©\n#GanjarMenangTotal ðŸ’¯ðŸ¤Ÿ","2Suryo",""
"1.66E+18","1.66E+18","@ganjarpranowo Foto background kayak kode","piyebosku",""
"1.66E+18","1.66E+18","@ch_chotimah2 @ganjarpranowo @LolakYanto @yayatvht29  masih buta huruf gak? Bisa baca kan? Jd jgn tanya prestasinya lagi y,","alexanderysq9",""
"1.66E+18","1.66E+18","Ibu Megawati 5okoh Bangsa dan Negarawan tulen Beliau memilih Ganjar Pranowo ketimbang Puan anaknya    Beda dengan orang Cikeas yg bernafsu ingin anaknya jadi pengusa negri ini","SasongkoTono",""
"1.66E+18","1.66E+18","Ia unggul atas pesaing terdekatnya, Ganjar Pranowo sebesar 21,2 persen dan Anies Baswedan yang meraih dukungan 13,5 persen. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","dikkambong_",""
"1.66E+18","1.66E+18","ðŸŽ¶\nðŸŽ¶\n\nGanjar Pranowo minta pj bupati Batang ambil tindakan terkait warga yang tidak terima bantuan PKH\n\nðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶\n#BersamaRakyatGanjarMajukanRI\n#BersamaRakyatGanjarMajukanRI https://t.co/3TZZcDa0cs","egyptmoses911",""
"1.66E+18","1.66E+18","@Penyair_Berdiri @dpp_pan @PDI_Perjuangan @ganjarpranowo @ZUL_Hasan waduhhhh kadruner tambah panik  ðŸ¤£ðŸ¤£ðŸ¤£","Mhz_Feraldi",""
"1.66E+18","1.66E+18","https://t.co/nx4JmiczRl\n\nUU Cipta Kerja adalah kado ketidakadilan terpahit yang dihadiahkan kepada kaum buruh oleh penguasa. Buruh menjadi kelompok yang paling tertindas, hak-haknya dikebiri, dengan dalih meraup investasi. Kepada pengusaha digelar karpet merah, namun sayang takâ€¦ https://t.co/AUFBikKk7L","dennyindrayana",""
"1.66E+18","1.66E+18","Elektabilitas bakal calon presiden Prabowo Subianto semakin melejit menyalip Ganjar Pranowo. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","mingskyyy_",""
"1.66E+18","1.66E+18","Salip menyalip elektabilitas antara Prabowo Subianto dan Ganjar Pranowo sebagai capres di berbagai survei semakin ketat.  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","dikkambong_",""
"1.66E+18","1.66E+18","sedangkan Ganjar Pranowo dianggap paling dekat dengan media.\n\n#SemuaDukungPrabowo\n#ManutJokowi","LubisDarlina",""
"1.66E+18","1.66E+18","Sambutan Calon Presiden Indonesia Ganjar Pranowo pada Peresmian Rumah Aspirasi Relawan Pemenangan Ganjar Pranowo yang bertempar\t di Menteng Jakarta Pusat.\n\nGanjar menyampaikan beberapa hal terkait fokus untuk pemenangan Pilpres pada 2024 mendatang.\n\n#SahabatGanjar #GanjarPranowoâ€¦ https://t.co/tWm2D0DGe6","elsaday__",""
"1.66E+18","1.66E+18","@ganjarpranowo Lari pagi lbh baik drpd lari dari kenyataan kakek legend..","KarimRiem",""
"1.66E+18","1.66E+18","@VIVAcoid Anda enak pak @ganjarpranowo kumpul2 dmasjid pun aman....anies hanyya shalt masjid dicht langsung sma bawaslu...","elburuny",""
"1.66E+18","1.66E+18","@ganjarpranowo Ah Bpk Ganjar tiba2 jelang   pilpres rajin olah \nAya naon\nPada umum orang yg doyan nonton apalagi nonton vidio ngeri ngeri  sedaaap biasanya kurang doyan olah raga Krn males.\nAh Bpk Ganjar ntar jg  jadi presiden lsg stop lari2 dgn berbagai macam alasan\nAh pak Ganjar...","jondiljonson",""
"1.66E+18","1.66E+18","DPD PDI Perjuangan Kalimantan Selatan dirikan posko pemenangan Ganjar Pranowo. Pelan Siang Libur #PDIPerjuangan https://t.co/6I1j49jCPI","FikaHning",""
"1.66E+18","1.66E+18","â€œLangkah tersebut yang sebenarnya agak terlambat dilakukan oleh Ganjar Pranowo dan PDIP sebagai kompetitor terkuat Prabowo,â€ ujar Rafif yang dihubungi Mojok, Senin (29/5/2023). #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","dikkambong_",""
"1.66E+18","1.66E+18","Oligarki para cukong @mohmahfudmd @setkabgoid @KemensetnegRI @KSPgoid akibat menjual negara dg harga murah @aboebakar15 @adityawilly @AgusYudhoyono @SBYudhoyono @LaNyallaMM1 @puanmaharani_ri @pramonoanung jgn ngaku PARTAI CILIK LAH @ganjarpranowo","cahaya08nkri78",""
"1.66E+18","1.66E+18","Ia menilai Prabowo sulit dijadikan sebagai bacawapres Ganjar Pranowo.\n\n#SemuaDukungPrabowo\n#ManutJokowi","LubisDarlina",""
"1.66E+18","1.66E+18","Bus trans Jateng \nRp 2000,- utk pelajar, buruh dan veteran\nRp 4000,- untuk umum.. \nMurahhh untuk ongkos rakyat ðŸ«°\n\nMaturnuwun pak @ganjarpranowo ðŸ™ https://t.co/ntLKkIs6JY","TeweL0101",""
"1.66E+18","1.66E+18","@JonathanRegulus @Uki23 @ganjarpranowo PSI kan udah deklarasi, dek\n\nhttps://t.co/wBpqlBzMWf","VanOllyCurah",""
"1.66E+18","1.66E+18","Menteri Pertahanan RI Prabowo Subianto unggul atas pesaing terdekatnya, seperti Gubernur Jawa Tengah Ganjar Pranowo dan eks gubernur DKI Jakarta Anies Baswedan. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","dikkambong_",""
"1.66E+18","1.66E+18","@SimanjuntakElly Coba tanya juga ke @ganjarpranowo tentang makna lambang Garuda,jangan di buat-buat aneh... https://t.co/EIGx8KwlSL","Taufik_hdyat28",""
"1.66E+18","1.66E+18","@RizkiR4madani @ganjarpranowo Mantap","Wo2_Anis_ORBA_",""
"1.66E+18","1.66E+18","Ia meraih dukungan sebesar 22,8% dan mengalahkan Gubernur Jawa Tengah Ganjar Pranowo yang meraup 21,2% disusul dengan Mantan Gubernur DKI Jakarta Anies Baswedan yang mendapat 13,5%.  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","dikkambong_",""
"1.66E+18","1.66E+18","@LekMarteg @ganjarpranowo ðŸ™ðŸ‘","Wo2_Anis_ORBA_",""
"1.66E+18","1.66E+18","Jawaban yang cerdas mister white @ganjarpranowo menjawab setatment pak D @jokowi  mengenai politik cawe cawe ,Demi negara dan bangsa!!!\nPilihan lima tahunan berjalan dgn kondusif !!â™¥ï¸ðŸ‡®ðŸ‡© https://t.co/EP6EdDCieT","PRABUOOOO9",""
